artist,song,id,key,mode,loudness,danceability,valence,tempo,instrumentalness,liveness,energy
Neil Diamond,"River Runs, New Grown Plums",4iyiA3XHMMr0YrAM2AXK8H,11,1,-15.734000000000002,0.595,0.8909999999999999,169.204,0.00018700000000000002,0.0716,0.39
The Pop Heroes,You Belong with Me (Instrumental Version),6eOI6QnasdPO3x4TlyEdRc,6,1,-10.401,0.711,0.415,130.033,0.774,0.0894,0.525
Neutral Milk Hotel,King of Carrot Flowers Pt. 1,17Nowmq4iF2rkbd1rAe1Vt,5,1,-6.47,0.419,0.34299999999999997,94.044,0.889,0.409,0.519
Z-Ro,Jaccers Wanna Know,6wWlFXufA2I5wkxXcneYhj,11,0,-7.209,0.795,0.61,82.96799999999999,0.0,0.0922,0.501
Yellowjackets,Can't We Elope,6pEc73g1m0R8GoZ7qkZZev,11,1,-9.023,0.7859999999999999,0.507,114.90100000000001,0.336,0.111,0.555
Matt Brewer,Milagre dos peixes,46SNPGzZlFAJoSaMEGuAdx,2,1,-14.033,0.281,0.10300000000000001,171.666,0.395,0.0954,0.38299999999999995
Modern Talking,In 100 Years - Remastered,2cjZ7FF6WtknuGF94Ep92w,0,0,-4.383,0.617,0.6759999999999999,118.046,0.0,0.113,0.9129999999999999
Ludacris,Eyebrows Down - Album Version (Edited),4OU4p4QFCUo9s7Of6AxB97,1,0,-4.788,0.664,0.654,75.443,0.0,0.0419,0.857
Gallows,Outsider Art,75VkL4OwFQYXfzqqAqxrJm,6,0,-4.859,0.363,0.0793,82.51899999999999,8.45e-06,0.37799999999999995,0.976
Aaron Watson,Love Makin' Song,3vsqvY1ikkqrTqfssgdn0b,9,1,-8.427,0.628,0.833,93.45,0.0,0.395,0.725
Ella Fitzgerald,'Tain't What You Do (It's The Way That Cha Do It),4mJZFPsfNbNk1ZhfLtqeW7,5,1,-11.110999999999999,0.6579999999999999,0.853,80.891,2.57e-05,0.115,0.249
Hurt,Danse Russe,1D8ZfxUdf1VNUvO7rME7mp,11,0,-8.914,0.624,0.627,145.025,0.015,0.215,0.72
Scandinavian Guitar Duo,Albéniz: Iberia - El Puerto,5pKbVcprBfpJ887SFJhZsb,7,1,-17.985,0.509,0.14300000000000002,83.044,0.897,0.145,0.24100000000000002
Flogging Molly,The Worst Day Since Yesterday,534ZkUsMRUb3wyk17Qh8hx,2,1,-7.662000000000001,0.35100000000000003,0.359,135.077,2.09e-06,0.22,0.489
Danny Powers,Switchblade (Original Mix),1hrCeDkYnYAjfgBoXA2Yxm,2,1,-6.164,0.535,0.304,140.002,0.807,0.5660000000000001,0.993
Klasse Kriminale,Anarchia Liberta,0ptK1n5UQBfdbTKvjJnxpj,7,1,-6.805,0.56,0.7290000000000001,175.55700000000002,0.000348,0.0761,0.775
temposhark,Don't Mess With Me,3rFyhW4L050dWd1te1ZZni,1,1,-10.825999999999999,0.665,0.348,90.03299999999999,0.0,0.109,0.251
"The Atlanta Singers, David Brensinger","Three Christmas Motets - I. Quem Vidistis, Pastores? (Dan Locklair)",05vs8M0TkWvw6ZquwjsumG,6,1,-18.121,0.515,0.38,133.1,0.0,0.313,0.142
Soul Roux,Vkend - Original Mix,3b8STouhWnYd4Mi5Fw29Oj,0,0,-5.784,0.313,0.133,132.536,0.409,0.11,0.884
Talco,Oro Nero,0vJyuXvTnnURLyxDhbYYOG,9,0,-0.201,0.47600000000000003,0.765,173.97,0.0014,0.0329,0.992
Mariella Narvaez,Move Out of the Way,3HMe5LrNgKnCLUHThtltox,5,1,-7.041,0.636,0.446,119.99,0.568,0.121,0.521
Norteños de Ojinaga,Hermano del Alma,4ryHLuswEfR8yfWQ3hDCOy,10,1,-3.0460000000000003,0.435,0.48200000000000004,153.298,0.0,0.0671,0.735
The Coffis Brothers & The Mountain Men,Before and After (feat. Tammi Brown),46byprbLqaNOrAJSD2Y3f4,1,1,-12.413,0.537,0.102,83.785,0.000662,0.11,0.191
Brad Sucks,Making Me Nervous,4fnRr6vZwvxW1ycJQ9TVYH,0,0,-9.169,0.7659999999999999,0.8059999999999999,120.01700000000001,0.0166,0.335,0.591
Non-musical works,Opening At the Gate,5QbFCeDyfukFWOi3wGtSsm,7,0,-25.623,0.45399999999999996,0.37799999999999995,86.383,0.0227,0.423,0.396
Santana,Sweet Black Cherry Pie,31r4omVGNSKeLgZmqit12c,7,0,-9.275,0.7070000000000001,0.866,122.037,0.0947,0.0463,0.76
Fondo Flamenco,Willy Fox,60MguIsgwKuosLPuGnYcY3,9,1,-7.2989999999999995,0.782,0.731,105.119,0.0,0.149,0.706
Coldplay,Us Against the World,5zyfzNnBzN7f7PVkJFnW2g,0,1,-11.095999999999998,0.511,0.195,112.37899999999999,1.0300000000000001e-05,0.0741,0.304
K-OS,EMCEE Murdah,4UoYtzRwKVAPdcmes2VgIR,7,0,-8.192,0.519,0.33299999999999996,78.805,0.0,0.45299999999999996,0.6509999999999999
Billy Connolly,Driving The Porcelain Truck,4to9jrUFuiLcGe2NJeUOWC,6,1,-16.59,0.392,0.0565,174.98,0.0,0.867,0.605
Gaye Su Akyol,Cehennem Meyhanesi,3jmLvipR1S4KkRRhLKKHAz,11,0,-9.648,0.40700000000000003,0.652,123.205,0.502,0.10800000000000001,0.728
RMaster,World of Warcraft Opening,3sv7dPLun3du8MnrwBnfzP,3,0,-5.695,0.27,0.139,146.97299999999998,0.83,0.22399999999999998,0.8270000000000001
Jonathan Edwards,Dusty Morning,3iX7dvlXL9RHD5cbo7JcSe,2,1,-18.070999999999998,0.557,0.355,83.70299999999999,0.0,0.11,0.217
Krokus,Easy Rocker,5lpetAi7dKzdaNRvJVnS5l,9,1,-11.417,0.48,0.37200000000000005,139.17,0.0725,0.281,0.8740000000000001
The Rocketboys,Marching to the Palace (Canopy Climbers Remix),4ragcxDvlXYm5st3VqZHZt,0,1,-3.49,0.713,0.593,134.99,2.76e-06,0.076,0.82
Flaamingos,Fractured Love,3MNPpiycx2wxfmh14ht4de,9,1,-7.58,0.46399999999999997,0.866,154.14600000000002,0.7240000000000001,0.12300000000000001,0.7879999999999999
Obituary,Violent by Nature,377JjPxJNk4WHuDAFTji4k,1,1,-6.937,0.499,0.18600000000000003,129.996,0.0152,0.22,0.8690000000000001
Jennifer Hudson,I'm His Only Woman,2N8NLy0Z1EVTwQOP3YZMyo,0,1,-4.59,0.522,0.371,119.926,0.0,0.0885,0.5670000000000001
8 Bit Weapon,Micro Boogie,5KBxvWl0odOEgI0a53cPH6,9,0,-15.043,0.818,0.7959999999999999,132.952,0.0050100000000000006,0.0936,0.504
Summoning,Morthond,1oEoypYEVnlbv9BcbyCJ4g,3,0,-8.906,0.337,0.0388,120.021,0.8,0.142,0.845
Caveman,Ankles,2X1V24XS3MDciV3cDi6ZaT,0,1,-14.224,0.39899999999999997,0.306,81.014,0.8540000000000001,0.076,0.375
Johann Sebastian Bach,"Wer mich liebet, der wird mein Wort halten, BWV 74: Aria: Kommt, eilet, stimmet Sait und Lieder (Tenor)",7f5eJRRuyrIgzmNo3l9tNX,7,1,-13.232999999999999,0.337,0.619,172.40200000000002,0.00877,0.253,0.29600000000000004
Audioslave,Exploder,68aNm1vMglmMicHwdf2krv,11,1,-4.103,0.541,0.652,82.51,0.0,0.294,0.889
Sun Control Species,From Within To Without,4gxqkNgQC661qGkZA4iZ1H,1,1,-11.024000000000001,0.7609999999999999,0.192,141.016,0.879,0.6709999999999999,0.73
Anne Arbor,Historias De Navegación,5ZJCnZVRIt5StSx38EcQAz,7,1,-6.3839999999999995,0.46299999999999997,0.622,94.99,0.0506,0.136,0.616
Thelonious Monk,Lulu's Back In Town,5Z1Jo308vVn0GLb8ScXhpy,5,0,-14.208,0.59,0.38799999999999996,140.421,0.341,0.0744,0.444
Alpha Blondy,Mister Grande Gueule,4mOxfPpydAvs7s7sS5cgYK,7,1,-8.057,0.872,0.6990000000000001,145.01,2.6000000000000002e-05,0.0938,0.57
Consuelo Uribe,El Limonero,0SBwOBuwEpQfSgOfNerQT0,7,1,-13.014000000000001,0.698,0.912,92.006,0.0,0.139,0.257
Riggi & Piros,Crank [Mix Cut] - Original Mix,3m7AIAolp76woQlUC3iw33,0,1,-3.617,0.485,0.17800000000000002,128.109,0.619,0.39899999999999997,0.987
Isan,No. 2. - Lent Et Triste - Sampler Version,2Evhf16bJfuIiuYQ4Pp65e,2,0,-15.872,0.654,0.483,104.065,0.9390000000000001,0.0839,0.35200000000000004
Melissa Lyn,Invested in Being Cool,0mqMjG8xyI58ksK0TDAmGQ,1,1,-7.406000000000001,0.375,0.35600000000000004,178.127,3.64e-06,0.0888,0.441
Worn In Red,As Best We Can,0BVI1tFnFuEn2MAsgH5s0f,7,1,-4.242,0.469,0.46,175.396,0.0394,0.0455,0.893
Richard Wagner,Symphony in C Major: III. Allegro assai,3t3gehYwUS25Ak1t8NkWQV,0,1,-20.266,0.396,0.395,109.006,0.922,0.14800000000000002,0.207
Twentyeight,The Time of Responses,5snez9zVzwL5TpQb3f1MSd,5,0,-6.53,0.564,0.523,157.93200000000002,0.748,0.11900000000000001,0.716
Sergei Rachmaninoff,"Polichinelle in F sharp minor, Op.3, No.4",5FJQmZLO3jMxjMJljdjhAX,2,1,-21.465,0.418,0.10400000000000001,94.321,0.895,0.14800000000000002,0.15
Sander Bongertman,On A Different Note,5Luty8Lpdu5rJ5WrG7cekp,11,0,-10.072000000000001,0.8109999999999999,0.365,125.0,0.909,0.0575,0.581
Samuel Barber,"Vanessa, Op. 32: Act I: Scene 1: Must the winter come so soon?",5R1nMEkOX5nqDzEGhd3hE7,10,0,-25.59,0.179,0.10400000000000001,153.37,0.0652,0.12,0.0688
Tara Perdida,Onde É Kisto Vai Parar,3pL6lO21ab7ZdEg1Coinrs,2,1,-4.974,0.267,0.10300000000000001,101.41,0.000147,0.177,0.978
Sister Rosetta Tharpe,Heaven Is Not My Home,4K557Mo4KlwOFZPzapiObD,0,1,-7.256,0.753,0.759,127.959,0.000177,0.17,0.545
Jim James,Of the Mother Again,0pf50dEOfMpgS1DS79b5a9,4,1,-9.344,0.295,0.486,155.651,0.624,0.19,0.6920000000000001
Cairo Cairo,Cairo Balady,1wVPrdwETrQ5sU15diF6nA,0,0,-6.952000000000001,0.759,0.888,99.37299999999999,0.685,0.213,0.794
Pibes Chorros,El Tano Pastita,4q9H9FPeS96mwb9DdgpGAL,7,0,-4.063,0.772,0.894,85.00399999999999,0.00213,0.26,0.645
David Ford,Kid and the River,69Re1Huh7g1xHvq5yKIrqQ,9,0,-12.194,0.643,0.39799999999999996,60.177,0.0,0.0889,0.20800000000000002
Doug Kaufman,All We Can Do,7bp7b3LI2ol0DFgM8J1LUI,10,1,-14.856,0.16699999999999998,0.039,61.398999999999994,0.9540000000000001,0.136,0.191
Josh Dillard,Swallow You from View,6v443Zb5ZGoR8EfrPLDKKE,7,1,-9.888,0.488,0.359,148.079,0.0273,0.0999,0.506
Lusine,Lucky - Lake People Remix,52ggHbVPQ9gblPE1Uix3OS,11,0,-11.187000000000001,0.802,0.536,120.009,0.9079999999999999,0.11599999999999999,0.5539999999999999
Cary Ann Hearst,Hell's Bells,50MNCojhSwCd4QkJ7O80E5,9,0,-4.3919999999999995,0.6659999999999999,0.46299999999999997,72.29,0.021,0.0459,0.956
Ottmar Liebert,Three Days Without You - binaural,4Y3kVbiq7obltiVZcRSvPZ,2,0,-21.38,0.507,0.243,148.595,0.9,0.0625,0.19699999999999998
Oldies But Goodies Holiday Players,"Merry Christmas, Baby (Version 2)",5hHMrYDQUUGPPSnP7CE45n,6,1,-21.201,0.526,0.34,92.685,0.0685,0.128,0.131
Fosforito,A Pesar De Tanto Tiempo,5obuPwWBSnWPnGGOum22f0,5,0,-13.832,0.445,0.318,86.92299999999999,0.00022999999999999998,0.262,0.2
Fritz Kalkbrenner,Little by Little - Jonas Woehl Remix,4OBkZRjODLSHYM0Aygwjjb,2,0,-10.251,0.763,0.261,122.995,0.7509999999999999,0.225,0.623
The Orb,Ball Of Fire,3DfPjha9GjH7cAegWTBTHJ,7,1,-8.547,0.813,0.511,99.99600000000001,0.0833,0.301,0.593
India.Arie,Brown Skin - Dance Remix - Extended Club Mix,2SFKBBn05ipKfuVQvu12jA,0,1,-8.91,0.773,0.41600000000000004,130.02100000000002,0.507,0.43200000000000005,0.797
Monsters From ID,Spatial Lobe - mixed,5t4r3sewDA1kh0k4w7WyPA,7,1,-7.796,0.733,0.648,119.51,0.8420000000000001,0.0467,0.888
Mercury Rev,Lincoln's Eyes,35ZHCpNWVDG2jNiJKbosnK,1,0,-10.853,0.17800000000000002,0.0308,84.397,0.0187,0.1,0.245
Sundowner,This War Is Noise,2C6qZu93WVIkWG68PlcWEu,4,1,-6.858,0.38299999999999995,0.585,113.365,0.0,0.171,0.5589999999999999
Paul Oakenfold,Cafe Del Mar - Activa Radio Edit,0wFyluCdL28qnKAOsMSUAh,5,0,-9.524,0.58,0.813,137.02,0.7709999999999999,0.353,0.977
Calibro 35,Bouchet Funk,1BCVzQPRGIjvnju3NiUdCo,2,1,-3.307,0.595,0.9590000000000001,121.556,0.611,0.10400000000000001,0.915
Tapes,Oberheimer,0JYAXMdeGeNBb1YniiONLW,6,0,-11.025,0.6709999999999999,0.493,97.977,0.883,0.0993,0.6829999999999999
Francisco Nixon,Un Paseo por la Costa Fleming,1wAMGuix2siJeaazIMJDYg,2,1,-8.361,0.623,0.965,199.94,3.29e-06,0.157,0.599
Maria Callas,"Norma (1997 Digital Remaster), ACT 2, Scene 1: Mira, o Norma (Norma/Adalgisa)",14DUvESuFOiME5fKDTRJzO,3,1,-21.752,0.32799999999999996,0.0529,129.188,5.0900000000000004e-05,0.0916,0.0705
Cathedral,Imprisoned In Flesh,5If3JAZjQTMLQR5SfPYCQX,0,0,-14.847999999999999,0.659,0.501,110.545,0.568,0.17,0.385
Clair Cassis,Kir Royale,1ngStIH17lY05yDzTae60T,10,1,-28.616,0.131,0.0322,73.053,0.8220000000000001,0.136,0.0283
Antonis Remos,I Agapi Erhete Sto Telos,60fA36z7Q8uaonuiFyqBXK,11,1,-3.738,0.542,0.419,88.986,0.0,0.054000000000000006,0.855
Dalhous,He Was Human and Belonged with Humans - Regis Version,2ZNA5AqnXD0jrBRT3Dnwx8,2,1,-12.850999999999999,0.152,0.0455,84.439,0.7390000000000001,0.746,0.341
Cheese,Garden Fresh [In A Cool Dry Place],0n3l8VjUAb5sQGnanCTaIo,4,1,-11.289000000000001,0.447,0.40700000000000003,139.05700000000002,0.0034799999999999996,0.242,0.539
Cosmic Gate,This Will Be Your Happyness [ANR042] - Steve Brian Remix,0MfbKb0FGUUsyTSo7wPOor,0,1,-9.684,0.32,0.114,127.479,0.122,0.41100000000000003,0.669
Slam,Maria Mariana,3b8O1qsZ66Twk4EeV4lpDI,9,0,-6.987,0.478,0.166,78.062,1.49e-06,0.0575,0.523
John Gorka,Can’t Get Over It,0EXbw6uk5oqhrL8uRCUW1n,11,1,-11.719000000000001,0.405,0.228,135.19899999999998,0.000327,0.10800000000000001,0.152
Louis-Marie Vigne,"Messe propre pour les convents de réligieux et réligieuses, CREDO: Offertoire sur les grandes jeux",3BhYD8QCtSUmo90b8Mx41t,7,1,-19.767,0.0962,0.24,87.329,0.754,0.308,0.264
Gorgoroth,Postludium,2vfbSKWa3uK83u2v0xypSy,9,1,-19.357,0.259,0.0398,95.759,0.8270000000000001,0.723,0.813
Rahsaan Patterson,I Always Find Myself,1BCfoePcNvvwnmdSpceMKh,2,0,-7.071000000000001,0.8370000000000001,0.63,78.454,3.35e-05,0.111,0.504
King of Prussia,Actuary,53mMFAKCnaRcbVP3XmtYnK,2,1,-4.263999999999999,0.409,0.691,160.06,0.0,0.348,0.8909999999999999
Tommyboy,Kamavtu,6KBGwKv6v8IPVWjF34Yfvn,10,0,-8.363,0.737,0.488,127.99600000000001,0.408,0.2,0.897
Erik Hassle,What Is He Like,0rXcPwgqjQIbe4JgQYoVsL,0,1,-6.41,0.5870000000000001,0.212,128.04,0.00611,0.307,0.621
Dream Project,Diving Dream - Original Mix,4KrcAZtrqwMXZwPXpFJKMe,7,0,-15.865,0.111,0.0399,79.791,0.909,0.147,0.312
Johnny Nash,I Can See Clearly Now - Edit,0DcrhZ12WcCqruCs8ibXSf,2,1,-13.2,0.6809999999999999,0.623,123.42299999999999,0.0011300000000000001,0.0751,0.373
Femme,Young Hearts (Reece Low Mix),5MtOWl0Qv4uQgpOylbbx67,8,0,-4.4,0.77,0.365,128.037,0.0491,0.122,0.8690000000000001
Conflict,Mighty & Superior,49SWQrfphojDnI4yB9y60b,0,1,-4.753,0.156,0.11900000000000001,63.74100000000001,0.00151,0.428,0.9740000000000001
Buffalo Tom,Guy Who Is Me,23eXmmb9Me8QIvcfXpB1Of,9,1,-14.267000000000001,0.153,0.597,90.949,3.02e-06,0.0762,0.715
Falsalarma,La Placka Se Implica,5FCLCXZ7zmC4M9GQfyjWxJ,10,0,-4.777,0.8140000000000001,0.851,94.93700000000001,0.0,0.0656,0.77
Prateek Kuhad,Oh Love,02sas1xqIwRm7iWSoHDvKe,7,1,-8.029,0.633,0.5479999999999999,176.021,0.006959999999999999,0.0629,0.743
Scanner,A Shadow Beneath The Tree,0NSYFbBFhaI8bTt166nayE,10,0,-32.33,0.16399999999999998,0.0367,73.887,0.938,0.11800000000000001,0.049
Kate Tempest,Marshall Law,2xsCLzPS9T8UZhXPOomTZn,1,1,-5.645,0.679,0.615,166.959,0.0,0.16399999999999998,0.8059999999999999
Subsonica,Non Identificato,658t7CwEp0JFAwY4NIzZkS,0,0,-4.226,0.647,0.626,142.066,4.14e-05,0.0319,0.935
Her Bright Skies,Dead Agenda,74QHTRtFFJ6TNdP9Y52ayx,9,1,-5.8839999999999995,0.319,0.18600000000000003,179.88299999999998,9.240000000000001e-05,0.35700000000000004,0.951
OpenHouse,The Miller Of Drangan/The Dawn/Connie O'Connell's,5Jdt9zhn8Fp9SFWzjAy419,2,1,-11.110999999999999,0.6679999999999999,0.772,115.995,0.11699999999999999,0.298,0.36700000000000005
Banco De Gaia,Waking Up In Waco,16vAoMPnKA32aayQSWWzq1,11,0,-11.423,0.6629999999999999,0.765,97.976,0.182,0.0453,0.628
Billy Martin's Wicked Knee,Chaman's Interlude,6b1A8h0vYm1rRFq6clHMUP,3,0,-17.945999999999998,0.28600000000000003,0.126,72.092,0.8540000000000001,0.0818,0.34700000000000003
Paty Cantú,Corazón Bipolar - En Vivo Desde Auditorio Nacional / 2013,6jNOOY1JLwFlejvBhtZng3,7,1,-6.922999999999999,0.633,0.35,100.055,0.0,0.924,0.843
Nile Rodgers,Zombie (Part Two),1Ty3ryfJDfmMIfvxZJbXSi,0,1,-8.725,0.433,0.7070000000000001,131.32399999999998,0.632,0.28,0.961
Crystal Castles,Frail,0CYtY6KenxH38shs8Urg9s,1,1,-6.6,0.452,0.187,123.01700000000001,0.616,0.266,0.8140000000000001
American Indian Music,Pueblo Log Drums,4ukRhFG7w2KAHhSHBIwqrk,6,0,-11.939,0.652,0.919,126.352,0.971,0.0968,0.652
Derribos Arias,La Chica Del Brasil,1Qkvvc81gFNaNXhw53AUdl,4,1,-4.95,0.384,0.535,128.58,0.0,0.27699999999999997,0.6659999999999999
Cristina Branco,Aquele Tão Triste Dia,2hXkO4zhAVH4evqZj66h4W,0,1,-11.607999999999999,0.435,0.271,97.87899999999999,0.000126,0.193,0.121
Pete Townshend,Dialogue Introduction To Predictable,65ReQ19JPrxS11sDp9KbfC,7,0,-19.367,0.508,0.731,134.27,0.0,0.563,0.23199999999999998
Kid Ink,Hello World,1GCcR23J4crjdOfdScSwoZ,11,0,-4.99,0.6509999999999999,0.159,144.04,1.4400000000000001e-05,0.304,0.8109999999999999
One-Eyed Doll,Murder Ballad,4vtNQ6H2SsYvXZLRbZupHO,7,1,-9.093,0.642,0.201,144.11700000000002,0.000139,0.10099999999999999,0.495
Benjamin Booker,Slow Coming,6GFVx3gX6wY93AuWlQi2Zk,2,1,-9.729,0.41700000000000004,0.47200000000000003,121.785,0.015,0.11599999999999999,0.52
The Crookes,The I Love You Bridge,00fBtcFRsamQGP1dFTbSHe,9,1,-8.654,0.276,0.20199999999999999,102.96,1.06e-06,0.126,0.46299999999999997
The Supremes,Floy Joy,4pZNhT4b0Kgh8goVuzATQX,5,1,-7.999,0.615,0.88,136.299,3.9200000000000004e-05,0.0899,0.653
Galt MacDermot,Duffer in F (Version 2),0hw7hcbmKIxWNfptV8fNfz,5,1,-9.982999999999999,0.64,0.754,169.43099999999998,0.716,0.124,0.516
Full Devil Jacket,Blood of the Innocent,3miWW5lUKyKh8DL7qA2GIN,6,0,-3.884,0.433,0.26899999999999996,90.00200000000001,0.0149,0.17600000000000002,0.993
Methods of Mayhem,Drunk Uncle Pete,0APCz7ozPMefWTPBlsQ092,6,1,-2.617,0.635,0.6759999999999999,92.01700000000001,0.0,0.11900000000000001,0.91
Gioachino Rossini,Stabat Mater: 8. Inflammatus et accensus,5M9Y2CbxZoIOZffHSmLNtx,0,1,-15.937000000000001,0.205,0.0379,82.20299999999999,0.007520000000000001,0.0609,0.19699999999999998
Toy Dolls,The Lambrusco Kid,3xv9VbGtweUoTLhVi385XI,0,1,-10.088,0.664,0.461,103.139,0.0,0.33299999999999996,0.73
The Night Flight Orchestra,Green Hills of Glumslöv,1HWVJ6WlOqVGmhFAMvNxXz,4,1,-4.2669999999999995,0.391,0.449,150.059,0.00238,0.111,0.9420000000000001
Sepa,Als Mikey Er Was,3LyxX8JcERrs3uyVi0CLDi,1,1,-5.973,0.7759999999999999,0.617,91.97,0.0,0.0821,0.7
We Are The City,Bottom of the Lake,0YoNeUwvds5mMBGlHLIUYM,0,1,-7.433,0.452,0.155,120.00200000000001,0.00209,0.10400000000000001,0.7240000000000001
Cari Lekebusch,Approaching Singularity,5JZSRki0TthVTqDTALIqOK,7,1,-9.44,0.738,0.264,122.954,0.6759999999999999,0.696,0.903
Hey Hey My My,Merryland,2q5sRqpvd3pWquqMrrR5wH,4,1,-8.601,0.428,0.191,143.938,0.49200000000000005,0.192,0.44299999999999995
Avatarium,Lady In The Lamp,5pewp8yOxN6YL8TPkubIqf,0,0,-7.136,0.27899999999999997,0.11699999999999999,130.13299999999998,0.000475,0.179,0.312
More Than Conquerors,Pits of Old,3WNT6nsAZm6FcHnFg0kmER,7,0,-4.981,0.326,0.47700000000000004,167.168,0.00044100000000000004,0.281,0.986
Blackfoot Sue,Care To Believe,3j1DzsP9CzmGaVNQAzS63a,4,0,-6.367000000000001,0.5489999999999999,0.9179999999999999,126.796,0.0,0.0733,0.755
Barenaked Ladies,"Old Apartment - Live Colorado Springs, CO 3-22-04",5urfnIKC7650Su11vW2uf5,10,1,-5.922000000000001,0.304,0.43700000000000006,81.569,0.0,0.986,0.871
Stevie Ray Vaughan,Pipeline,38woaO9J9HFdlL5qBdAm68,0,1,-8.381,0.465,0.462,151.247,0.865,0.389,0.9440000000000001
Galt MacDermot,Come Away Death,5UfAN789CP3n9U0RfcuG7k,5,1,-11.425999999999998,0.581,0.648,80.34899999999999,0.00259,0.20800000000000002,0.5479999999999999
Carla Bruni,Those Little Things,16bnDrZSjK2qYP2WcnNA7v,5,0,-12.569,0.802,0.38,88.895,1.4e-06,0.11199999999999999,0.11900000000000001
The Box Tops,Cry Like A Baby - Digitally Remastered: 1996,4rQUdxdSAv1ypzWcnh6xFX,2,1,-12.408,0.6609999999999999,0.764,132.871,0.00054,0.508,0.44299999999999995
Estitxu,Ezin ahaztu,7kibEx7T4aeMmq0YYLD4GB,9,1,-7.507999999999999,0.38299999999999995,0.19,79.494,7.72e-06,0.11699999999999999,0.526
Regine Velasquez,Kung Maibabalik Ko Lang,1FlQhbQORv1FxkifTozh5c,8,1,-11.755999999999998,0.311,0.354,168.30599999999998,0.0,0.5820000000000001,0.42100000000000004
Pink Martini,Congratulations (Happy New Year),5GVjNID1rbjFi7br3YER6e,9,0,-13.577,0.547,0.527,130.227,0.0,0.14300000000000002,0.147
Josh Turner,Time Is Love,2rg3yLJKN5Yl4JCHHkMgeC,2,1,-4.987,0.6629999999999999,0.547,111.97,0.000252,0.0823,0.8140000000000001
Off With Their Heads,Nightlife,2gTVUNQeGtHXKWlrgcXcvG,6,1,-3.255,0.40299999999999997,0.643,103.76799999999999,4.63e-06,0.66,0.987
Jazzy Christmas,Dradel (The Dradel Song),4GqWJwTHjw0OcHxmpEzo9p,6,0,-7.935,0.685,0.634,106.666,0.218,0.0872,0.68
Royal Bangs,Poison Control,5TQn7il1YPd8TQVhFHQbpo,1,1,-6.296,0.479,0.6509999999999999,141.108,0.182,0.2,0.914
XOXO,And I Love Him - Daniele Petronelli & Worp Mix,1sbIHw3btVvVSDyJcDPXTr,6,0,-4.609,0.815,0.0682,122.01299999999999,0.32,0.03,0.899
Pedro Castillo y la Orquesta Sinfónica de Venezuela,No Te Pueden Apagar,1hkFPFGd6fqOkxcTGxpVFI,4,1,-6.297000000000001,0.436,0.49200000000000005,136.19899999999998,0.0,0.252,0.7090000000000001
Edguy,Two Out Of Seven,0IHC8vQUPQcOJr6S0FI340,7,0,-9.23,0.5660000000000001,0.434,95.00200000000001,0.000183,0.313,0.8759999999999999
Tinsley Ellis,In From The Cold,2I8C3GvRQgmhBmbDAABokg,2,0,-9.767000000000001,0.524,0.155,63.978,0.315,0.0963,0.32899999999999996
Matchbox Twenty,Put Your Hands Up,5CssLKLCmxLkxgmnv6rYDr,2,1,-4.7,0.636,0.86,122.00399999999999,1.0300000000000001e-05,0.0315,0.7979999999999999
Os Paralamas Do Sucesso,Requiem Do Pequeno,4F5mX3lkbxk2m3oDaaWCqj,8,1,-12.126,0.521,0.214,130.505,0.0009630000000000001,0.16399999999999998,0.875
Saul El Jaguar Alarcón,Número Equivocado,3Z4wHTNI3bm8TCDrLOiEE1,1,1,-6.8629999999999995,0.73,0.929,139.835,4.429999999999999e-05,0.131,0.408
Peter Rösel,W.A. Mozart: Klaviersonate c-Moll KV 457/1. Allegro,3Cewll5Hs29bhRRtB51y84,0,0,-24.307,0.264,0.34,171.405,0.897,0.14300000000000002,0.0468
Alive In Standby,The Thought of You (Vanny),2d61mM3Uh2eOtE6jV7w0kw,0,1,-2.656,0.434,0.5429999999999999,158.046,1.12e-05,0.233,0.9570000000000001
Devlin,Marching Through The Fog,0Fld0poLhrUenG72b6YGeY,0,0,-4.46,0.478,0.546,70.78,0.0,0.106,0.871
Melly Goeslaw,I'm Not Diva,6AqjpwrQvy486fGxMUlHdu,11,0,-8.556000000000001,0.706,0.518,130.023,0.0858,0.11699999999999999,0.87
Fernando Delgadillo,Puede Que Pueda,7H1eMHUBHvScQVLKg16EfX,5,1,-14.007,0.62,0.713,147.4,0.0,0.115,0.313
Suba,Na Neblina,0iNHYLausXiN4cavZUrD0i,5,0,-8.775,0.539,0.877,180.81599999999997,0.317,0.47100000000000003,0.823
The Offenders,Cripple Superstar,2b9aM0mQGSFc82W5R5Qlgc,0,1,-6.647,0.59,0.84,94.99799999999999,2.3e-06,0.321,0.863
Fugazi,Waiting Room - Demo,4PKl6Tt8YQaJIJmlnwELi7,1,1,-8.554,0.628,0.529,86.67299999999999,0.091,0.5579999999999999,0.6679999999999999
Olivier Giacomotto,96 Degrees - STFU Remix,66Pko1m1Fn7pWfkSEgbT2c,0,1,-7.63,0.805,0.685,127.99600000000001,0.16399999999999998,0.0462,0.8740000000000001
Els Pets,Una Fiblada a la Pell,5ReOAsDgGOfX8yzolKHNZc,9,1,-7.287999999999999,0.49700000000000005,0.629,106.126,0.0532,0.332,0.6459999999999999
Die Partykracher,Country Roads (Party Mix),1lT5FD5tYng5zufGJ9OLvC,7,1,-5.459,0.345,0.7809999999999999,98.027,0.0,0.971,0.946
